drugID,SMILES
BS_0008641,O=P(O)(O)/C=C/[C@@H](O)[C@@H](O)[C@H](O)CCO
BS_0008642,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O
BS_0008643,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccc(F)c(F)c2)n2nnc3ccccc32)cc1
BS_0008644,O=P(O)(O)C(F)(F)c1ccc(CCCCc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1
BS_0008645,O=P(O)(O)C(F)(F)c1ccc(C[C@](C/C=C/c2ccccc2)(c2nc3ccccc3s2)n2nnc3ccccc32)cc1
BS_0008646,O=P(O)(O)C(F)(F)c1ccc2ccc(C(F)(F)P(=O)(O)O)cc2c1
BS_0008647,O=P(O)(O)C(NC1CCCCCC1)P(=O)(O)O
BS_0008648,O=P(O)(O)C(Nc1ccc(Cl)cn1)P(=O)(O)O
BS_0008649,O=P(O)(O)C(O)(COc1cccc(-c2cccc(-c3ccccc3)c2)c1)P(=O)(O)O
BS_0008650,O=P(O)(O)C(O)(Cc1cccc(-c2ccc(-c3ccccc3)cc2)c1)P(=O)(O)O
BS_0008651,O=P(O)(O)C(O)(Cc1cccc(-c2cccc(-c3ccccc3)c2)c1)P(=O)(O)O
BS_0008652,O=P(O)(O)C(O)(Cc1cccc(-c2cccc3c2oc2ccccc23)c1)P(=O)(O)O
BS_0008653,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O
BS_0008654,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O
BS_0008655,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
BS_0008656,O=P(O)(O)C(O)P(=O)(O)O
BS_0008657,O=P(O)(O)C(O)P(=O)(O)O.[99Tc]
BS_0008658,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O
BS_0008659,O=P(O)(O)C(c1ccccc1)P(=O)(O)O
BS_0008660,O=P(O)(O)CCCCCc1c(O)nc(O)nc1NC[C@H](O)[C@H](O)[C@H](O)CO
BS_0008661,O=P(O)(O)CN(CC(O)O)C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
BS_0008662,O=P(O)(O)CNC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
BS_0008663,O=P(O)(O)CP(=O)(O)O
BS_0008664,O=P(O)(O)CP(=O)(O)O[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
BS_0008665,O=P(O)(O)C[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
BS_0008666,O=P(O)(O)N[P@@](=O)(O)OP(=O)(O)O
BS_0008667,O=P(O)(O)O
BS_0008668,O=P(O)(O)OC(CO)CO
BS_0008669,O=P(O)(O)OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
BS_0008670,O=P(O)(O)OCCCc1c[nH]c2ccc(F)cc12
BS_0008671,O=P(O)(O)OCCCc1c[nH]c2ccccc12
BS_0008672,O=P(O)(O)OCCNS(=O)(=O)c1ccc(OC(F)(F)F)cc1
BS_0008673,O=P(O)(O)OCCNS(=O)(=O)c1ccc2ccccc2c1
BS_0008674,O=P(O)(O)OC[C@@H](O)[C@@H](O)C(O)=NO
BS_0008675,O=P(O)(O)OC[C@@H](O)[C@@H](O)CCO
BS_0008676,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)C(O)=NO
BS_0008677,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)CCO
BS_0008678,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)CO
BS_0008679,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
BS_0008680,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
BS_0008681,O=P(O)(O)OC[C@@H](O)[C@@H](O)c1c[nH]c2ccccc12
BS_0008682,O=P(O)(O)OC[C@@H](O)[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O
BS_0008683,O=P(O)(O)OC[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
BS_0008684,O=P(O)(O)OC[C@H](O)CO
BS_0008685,O=P(O)(O)OC[C@H](O)[C@@H](O)[C@H](O)CO
BS_0008686,O=P(O)(O)OC[C@H](O)[C@@H](O)[C@H](O)NO
BS_0008687,O=P(O)(O)OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
BS_0008688,O=P(O)(O)OC[C@H]1C[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O
BS_0008689,O=P(O)(O)OC[C@H]1N[C@@H](c2c[nH]c3c(O)ncnc23)[C@H](O)[C@@H]1O
BS_0008690,O=P(O)(O)OC[C@H]1OC[C@H](O)[C@H]1O
BS_0008691,O=P(O)(O)OC[C@H]1O[C@@H](N2C=C[C@@H](O)N=C2O)C[C@@H]1O
BS_0008692,O=P(O)(O)OC[C@H]1O[C@@H](O)C[C@@H](O)[C@@H]1O
BS_0008693,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H]1O
BS_0008694,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
BS_0008695,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
BS_0008696,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O
BS_0008697,O=P(O)(O)OC[C@H]1O[C@@H](n2c[nH+]c3c(O)nc(O)nc32)[C@H](O)[C@@H]1O
BS_0008698,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(Cl)[nH+]cnc32)[C@H](O)[C@@H]1O
BS_0008699,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(OP(=O)(O)O)ncnc32)[C@H](O)[C@@H]1O
BS_0008700,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(SP(=O)(O)O)nc[nH+]c32)[C@H](O)[C@@H]1O
BS_0008701,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H]1O
BS_0008702,O=P(O)(O)OC[C@H]1O[C@@]2(N=C(O)N=C2O)[C@H](O)[C@@H]1O
BS_0008703,O=P(O)(O)OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O
BS_0008704,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
BS_0008705,O=P(O)(O)OC[C@H]1O[C@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@@H]1O
BS_0008706,O=P(O)(O)OC[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O
BS_0008707,O=P(O)(O)OC[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O[C@@H]3[C@H](O)[C@@H](O)O[C@H](CO)[C@H]3O)O[C@H](CO)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
BS_0008708,O=P(O)(O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
BS_0008709,O=P(O)(O)OC[C@H]1O[C@H](n2cnc3ccccc32)[C@H](O)[C@@H]1O
BS_0008710,O=P(O)(O)OC[C@H]1O[C@H](n2cnc3nc(O)ncc32)[C@H](O)[C@@H]1O
BS_0008711,O=P(O)(O)OC[C@H]1O[C@H](n2cnc3ncncc32)[C@H](O)[C@@H]1O
BS_0008712,O=P(O)(O)OC[C@H]1O[C@](O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O
BS_0008713,O=P(O)(O)OP(=O)(O)O
BS_0008714,O=P(O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O
BS_0008715,O=P(O)(O)OP(=O)(O)OP(=O)(O)O
BS_0008716,O=P(O)(O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@H]1O
BS_0008717,O=P(O)(O)O[C@@H]1[C@@H](OP(=O)(O)O)[C@@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O
BS_0008718,O=P(O)(O)O[C@@H]1[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](O)[C@H](O)[C@@H]2O)O[C@H]1n1cnc2c1ncn1ccnc21
BS_0008719,O=P(O)(O)O[C@@H]1[C@H](O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O
BS_0008720,O=P(O)(O)O[C@H]1O[C@@H](CO[V](=O)(=O)O)[C@H](O)[C@@H](O)[C@@H]1O
BS_0008721,O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
BS_0008722,O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
BS_0008723,O=P(O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
BS_0008724,O=P(O)(O)O[C@H]1[C@@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@@H]1OP(=O)(O)O
BS_0008725,O=P(O)(O)O[C@H]1[C@@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](OP(=O)(O)O)[C@@H]1OP(=O)(O)O
BS_0008726,O=P(O)(O)O[C@H]1[C@@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O
BS_0008727,O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O
BS_0008728,O=P(O)(O)O[C@H]1[C@H](O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H]1OP(=O)(O)O
BS_0008729,O=P(O)(O)O[P@](=O)(O)[S-]
BS_0008730,O=P(O)(O)Oc1ccc(Cc2ccc(OP(=O)(O)O)cc2)cc1
BS_0008731,O=P(O)(O)Oc1cccc2c1NCCC2
BS_0008732,O=P(O)(O)Oc1ccccc1
BS_0008733,O=P(O)(O)[C@@H](CCCc1cccc(Oc2ccccc2)c1)S(=O)(=O)O
BS_0008734,O=P(O)(O)[C@@H](NCc1ccccc1)c1ccccc1
BS_0008735,O=P(O)(O)[C@H](O)c1cccc2ccccc12
BS_0008736,O=P(O[K])(O[K])[C@@H](CCCc1ccc(-c2ccccc2)cc1)S(=O)(=O)O[K]
BS_0008737,O=P([O-])(O)CN(CCN(CP(=O)([O-])O)CP(=O)(O)O)CP(=O)([O-])O.[153Sm+3]
BS_0008738,O=P([O-])(O)O
BS_0008739,O=P([O-])(O)O.[K+]
BS_0008740,O=P([O-])(O)O.[Na+]
BS_0008741,O=P([O-])([O-])CN1CCN(CP(=O)(O)O)CCN(CP(=O)(O)O)CCN(CP(=O)(O)O)CC1.[166Ho+2]
BS_0008742,O=P([O-])([O-])CS
BS_0008743,O=P([O-])([O-])F
BS_0008744,O=P([O-])([O-])F.[Na+].[Na+]
BS_0008745,O=P([O-])([O-])O.[K+].[K+]
BS_0008746,O=P([O-])([O-])O.[Na+].[Na+]
BS_0008747,O=P([O-])([O-])OC(CO)CO.[Ca+2]
BS_0008748,O=P([O-])([O-])OCC(O)CO.[Na+].[Na+]
BS_0008749,O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3]
BS_0008750,O=P([O-])([O-])OP(=O)([O-])[O-].[99Tc+4]
BS_0008751,O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
BS_0008752,O=P([O-])([O-])[O-]
BS_0008753,O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2]
BS_0008754,O=P([O-])([O-])[O-].[Al+3]
BS_0008755,O=P1(N(CCCl)CCCl)NCCCO1
BS_0008756,O=P1(N(CCCl)CCCl)OCCCN1CCCl
BS_0008757,O=P1(NCCCl)OCCCN1CCCl
BS_0008758,O=P[O-]
BS_0008759,O=S(=O)(/C=C/c1ccc(Cl)cc1)N1CCN(CC2CCN(c3ccncc3)CC2)CC1
BS_0008760,O=S(=O)(CCNCCCO)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
BS_0008761,O=S(=O)(CC[C@H](CCc1ccccc1)N=C(O)[C@H](Cc1ccccc1)N=C(O)OCc1ccccc1)Cc1ccccc1
BS_0008762,O=S(=O)(CC[C@H](CCc1ccccc1)N=C(O)[C@H](Cc1ccccc1)N=C(O)OCc1ccccc1)Oc1ccccc1
BS_0008763,O=S(=O)(NCCC(F)(F)F)c1ccc2c(c1)CN[C@@H](CF)C2
BS_0008764,O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12
BS_0008765,O=S(=O)(NCCNCCOCc1ccc(Cl)cc1)c1cccc2cnccc12
BS_0008766,O=S(=O)(NC[C@@H]1C[C@@H](OCc2ccc(Cl)cc2)CN1)c1cccc2cnccc12
BS_0008767,O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1
BS_0008768,O=S(=O)(Nc1cc(-c2cccs2)nn1-c1ccc(F)cc1)c1cccc(F)c1
BS_0008769,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl
BS_0008770,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CNCC2
BS_0008771,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CN[C@@H](CO)C2
BS_0008772,O=S(=O)(Nc1cccc(B(O)O)c1)c1cc(S(=O)(=O)c2ccccc2)cs1
BS_0008773,O=S(=O)(Nc1cccc(Oc2ccc(F)cc2)c1)N1CCC(NCc2ccccc2O)CC1
BS_0008774,O=S(=O)(Nc1nc2cc(Cl)ccc2o1)c1cc(Cl)ccc1Cl
BS_0008775,O=S(=O)(O)CCCN1CCOCC1
BS_0008776,O=S(=O)(O)CCCNC1CCCCC1
BS_0008777,O=S(=O)(O)CCCS(=O)(=O)O
BS_0008778,O=S(=O)(O)CCCSc1nc2ccccc2s1
BS_0008779,O=S(=O)(O)CCNC(CO)(CO)CO
BS_0008780,O=S(=O)(O)CCNC1CCCCC1
BS_0008781,O=S(=O)(O)CCNCl
BS_0008782,O=S(=O)(O)CCNc1ccccc1
BS_0008783,O=S(=O)(O)CCS
BS_0008784,O=S(=O)(O)Cc1ccccc1
BS_0008785,O=S(=O)(O)N[C@H]1[C@@H](O)O[C@H](COS(=O)(=O)O)[C@@H](O)[C@@H]1O
BS_0008786,O=S(=O)(O)O
BS_0008787,O=S(=O)(O)O/N=C(/Cc1ccccc1)S[C@@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
BS_0008788,O=S(=O)(O)OC[C@H]1O[C@H](O[C@]2(COS(=O)(=O)O)O[C@H](COS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]2OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O
BS_0008789,O=S(=O)(O)O[C@@H]1[C@@H](OS(=O)(=O)O)[C@@H](O)O[C@H](CO)[C@H]1O
BS_0008790,O=S(=O)(O)O[C@H]1[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]1O
BS_0008791,O=S(=O)(O)O[C@H]1[C@@H](O)O[C@@H]2CO[C@H]1[C@H]2O
BS_0008792,O=S(=O)(O)O[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](O)[C@@H]1O
BS_0008793,O=S(=O)(O)O[C@H]1[C@H](O)CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O
BS_0008794,O=S(=O)(O)O[C@H]1[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O
BS_0008795,O=S(=O)(O)Oc1c[nH]c2ccccc12
BS_0008796,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1
BS_0008797,O=S(=O)(O)Oc1ccccc1
BS_0008798,O=S(=O)(O)c1cc(O)ccc1O
BS_0008799,O=S(=O)(O)c1ccc(O)c(/N=N/c2c(S(=O)(=O)O)cc3c(S(=O)(=O)O)c(Nc4ncnc(Nc5ccc6c(O)c(/N=N/c7cc(S(=O)(=O)O)ccc7O)c(S(=O)(=O)O)cc6c5S(=O)(=O)O)n4)ccc3c2O)c1
BS_0008800,O=S(=O)(O)c1ccc(O)cc1
BS_0008801,O=S(=O)(O)c1ccc([Hg])cc1
BS_0008802,O=S(=O)(O)c1ccc2cc(S(=O)(=O)O)ccc2c1
BS_0008803,O=S(=O)(O)c1ccc2ccccc2c1
BS_0008804,O=S(=O)(O)c1ccc2nc(-c3ccccc3)[nH]c2c1
BS_0008805,O=S(=O)(O)c1cccc2cccc(Nc3ccccc3)c12
BS_0008806,O=S(=O)(OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O)O[Al](O)O
BS_0008807,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1
BS_0008808,O=S(=O)([O-])CC[NH+]1CCOCC1
BS_0008809,O=S(=O)([O-])[O-]
BS_0008810,O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3]
BS_0008811,O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[K+]
BS_0008812,O=S(=O)([O-])[O-].[Ba+2]
BS_0008813,O=S(=O)([O-])[O-].[Cr+2]
BS_0008814,O=S(=O)([O-])[O-].[Cu+2]
BS_0008815,O=S(=O)([O-])[O-].[Fe+2]
BS_0008816,O=S(=O)([O-])[O-].[K+].[K+]
BS_0008817,O=S(=O)([O-])[O-].[Mg+2]
BS_0008818,O=S(=O)([O-])[O-].[Na+].[Na+]
BS_0008819,O=S(=O)([O-])[O-].[Ni+2]
BS_0008820,O=S(=O)([O-])[O-].[Zn+2]
BS_0008821,O=S(=O)([O-])c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])cc2c1
BS_0008822,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCN(c2nc3nc(C4CC4)ncc3s2)C[C@@H]1C(O)=NCc1ccc(OC(F)(F)F)c(F)c1
BS_0008823,O=S(=O)(c1ccc2c(c1)CN[C@@H](CF)C2)N1CCSCC1
BS_0008824,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1
BS_0008825,O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1
BS_0008826,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
BS_0008827,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1
BS_0008828,O=S(=O)(c1ccccc1)c1cnc2c(N3CCNCC3)cccc2c1
BS_0008829,O=S(CC(O)=NC/C=C\COc1cc(CN2CCCCC2)ccn1)Cc1ccco1
BS_0008830,O=S(O)(O)=S
BS_0008831,O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1
BS_0008832,O=S([O-])O.[Na+]
BS_0008833,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1
BS_0008834,O=S1(=O)N=C(Cl)c2ccccc21
BS_0008835,O=S1(=O)NCCCNc2nc(ncc2Br)Nc2cccc1c2
BS_0008836,O=[32P]([O-])([O-])[O-]
BS_0008837,O=[51Cr](=O)([O-])[O-]
BS_0008838,O=[51Cr](=O)([O-])[O-].[Na+].[Na+]
BS_0008839,O=[As]O[As]=O
BS_0008840,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-]
BS_0008841,O=[Fe]O[Fe]=O
BS_0008842,O=[Mn](=O)(=O)[O-].[K+]
BS_0008843,O=[Mo+6](O)O
BS_0008844,O=[Mo](=O)([O-])[O-].[Na+].[Na+]
BS_0008845,O=[Mo](=O)S
BS_0008846,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1
BS_0008847,O=[N+]([O-])C(Br)(CO)CO
BS_0008848,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
BS_0008849,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
BS_0008850,O=[N+]([O-])OC[C@H](O[N+](=O)[O-])[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-]
BS_0008851,O=[N+]([O-])OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O
BS_0008852,O=[N+]([O-])O[Ag]
BS_0008853,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12
BS_0008854,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]
BS_0008855,O=[N+]([O-])[O-]
BS_0008856,O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[O-2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-]
BS_0008857,O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cr+3]
BS_0008858,O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ga+3]
BS_0008859,O=[N+]([O-])[O-].[K+]
BS_0008860,O=[N+]([O-])c1c(O)nc(O)nc1NC[C@H](O)[C@H](O)[C@H](O)CO
BS_0008861,O=[N+]([O-])c1cc(O)c(O)c([N+](=O)[O-])c1
BS_0008862,O=[N+]([O-])c1cc(O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc(C(O)=NC(CN2CCOCC2)CN2CCOCC2)c1
BS_0008863,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O
BS_0008864,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1
BS_0008865,O=[N+]([O-])c1ccc(-c2cc[nH]n2)cc1
BS_0008866,O=[N+]([O-])c1ccc(-c2ccccc2)cc1
BS_0008867,O=[N+]([O-])c1ccc(/C=C/c2cccc(CO)n2)o1
BS_0008868,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1
BS_0008869,O=[N+]([O-])c1ccc(NN=C(c2ccc(O)cc2)c2ccc(O)cc2)c([N+](=O)[O-])c1
BS_0008870,O=[N+]([O-])c1ccc(O)c(O)c1
BS_0008871,O=[N+]([O-])c1ccc(O)c(OS(=O)(=O)O)c1
BS_0008872,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1
BS_0008873,O=[N+]([O-])c1ccc(O)c2ncccc12
BS_0008874,O=[N+]([O-])c1ccc(O)cc1
BS_0008875,O=[N+]([O-])c1ccc(OC2OC(CO)C(O)C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](S[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)C2O)cc1
BS_0008876,O=[N+]([O-])c1ccc(OCCCO)cc1
BS_0008877,O=[N+]([O-])c1ccc(OP(=O)(O)O)cc1
BS_0008878,O=[N+]([O-])c1ccc(OP(=O)(O)Oc2ccc([N+](=O)[O-])cc2)cc1
BS_0008879,O=[N+]([O-])c1ccc(OS(=O)(=O)CC[C@H](CCc2ccccc2)N=C(O)[C@H](Cc2ccccc2)N=C(O)OCc2ccccc2)cc1
BS_0008880,O=[N+]([O-])c1ccc(O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)cc1
BS_0008881,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2F)c([N+](=O)[O-])c1
BS_0008882,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2F)c([N+](=O)[O-])c1
BS_0008883,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2F)c([N+](=O)[O-])c1
BS_0008884,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1
BS_0008885,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CS[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1
BS_0008886,O=[N+]([O-])c1ccc(S[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
BS_0008887,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1
BS_0008888,O=[N+]([O-])c1ccc([C@@H]2CO2)cc1
BS_0008889,O=[N+]([O-])c1ccc([C@H]2CO2)cc1
BS_0008890,O=[N+]([O-])c1ccc2[nH]ncc2c1
BS_0008891,O=[N+]([O-])c1ccc2c(c1)CN[C@@H](CO)C2
BS_0008892,O=[N+]([O-])c1ccc2c(ccn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c1
BS_0008893,O=[N+]([O-])c1ccc2c[nH]nc2c1
BS_0008894,O=[N+]([O-])c1cccc(/N=C2/N=CCC(c3cccc(Cn4cncn4)c3)=N2)c1
BS_0008895,O=[N+]([O-])c1cccc(B(O)O)c1
BS_0008896,O=[N+]([O-])c1cccc(O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c1
BS_0008897,O=[N+]([O-])c1cccc([N+](=O)[O-])c1
BS_0008898,O=[N+]([O-])c1cccc2c(Br)n[nH]c12
BS_0008899,O=[N+]([O-])c1cccc2c[nH]nc12
BS_0008900,O=[N+]([O-])c1ccccc1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
BS_0008901,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2
BS_0008902,O=[N+]([O-])c1cncn1CCN1CCOCC1
BS_0008903,O=[N+]([O-])c1nccn1CC(O)=NCCO
BS_0008904,O=[N+]([O-])c1nccn1CC(O)=NCc1ccccc1
BS_0008905,O=[N+]([O-])c1nccn1CC(O)CN1CCCCC1
BS_0008906,O=[O+][O-]
BS_0008907,O=[P@@]1(N(CCCl)CCCl)N[C@@H](SCCS(=O)(=O)O)CCO1
BS_0008908,O=[P@]1(N(CCCl)CCCl)N[C@H](OO)CCO1
BS_0008909,O=[S@](CCCCP(=O)(O)O)c1ccccc1O
BS_0008910,O=[S@](O)c1ccccc1
BS_0008911,O=[S@](O)c1ccccc1-c1ccccc1
BS_0008912,O=[S@](O)c1ccccc1-c1ccccc1O
BS_0008913,O=[Se](=O)(O)O
BS_0008914,O=[Se](O)O
